업소 명,업종 명,업태 명,주소,위도,경도,X (N),Y (E),전화번호,지역구,,,,,,,,,,,,,,,X (N),Y (E),,가좌역,연남동,동교어린이공원,연트럴파크,홍대입구역 6번출구,참새방앗간 ,서강대역,서강대총동창회관,광성벤처프라자,공덕 파크자이,공덕역,브라운스톤 공덕,효창 푸르지오,효창공원역,,제한거리
서강8경,일반음식점,일식, 토정로 128 6층 (상수동) ,37.54493892,126.9253387,449499.8113,193402.7899,023340070,마포구,,,,,,,,,,,,,,,449499.8113,193402.7899,,,,,,,,,,,,,,,,,
장군보쌈,일반음식점,한식, 수색로 28-5 (남가좌동) ,37.56961971,126.9156382,452239.5181,192548.0923,023058555,서대문구,,,,,,,,,,,,,,,452239.5181,192548.0923,,,,,,,,,,,,,,,,,
(주)신한디엠 화로연각,일반음식점,한식, 마포대로 25 (마포동) ,37.53937786,126.944833,448881.4775,195124.9837,0232703838,마포구,,,,,,,,,,,,,,,448881.4775,195124.9837,,,,,,,,,,,,,,,,,
씨제이푸드빌(주)빕스마포역점,일반음식점,경양식, 마포대로 25 (마포동 대농빌딩 2층) ,37.53937786,126.944833,448881.4775,195124.9837,027023997,마포구,,,,,,,,,,,,,,,448881.4775,195124.9837,,,,,,,,,,,,,,,,,
송가네닭한마리,일반음식점,정종/대포집(선술집), 수색로2길 16-1 (남가좌동) ,37.56958772,126.9162585,452235.9184,192602.8857,023730884,서대문구,,,,,,,,,,,,,,,452235.9184,192602.8857,,,,,,,,,,,,,,,,,
삿뽀로홍대점,일반음식점,일식, 월드컵북로 14 (동교동 2층) ,37.55641448,126.920506,450773.675,192976.8409,023777758,마포구,,,,,,,,,,,,,,,450773.675,192976.8409,,,,,,,,,,,,,,,,,
TGIF 홍대역점,일반음식점,경양식, 양화로 140 2층 (동교동) ,37.55512528,126.9220465,450630.4903,193112.8246,023226321,마포구,,,,,,,,,,,,,,,450630.4903,193112.8246,,,,,,,,,,,,,,,,,
매드포갈릭 마포점,일반음식점,경양식, 마포대로 86 (도화동창강빌딩 지하1층) ,37.54264563,126.9505789,449243.8388,195632.9229,0234061713,마포구,,,,,,,,,,,,,,,449243.8388,195632.9229,,,,,,,,,,,,,,,,,
해밀,일반음식점,한식, 월드컵북로 402 (상암동 KGIT센터 지하1층 B128호) ,37.58010685,126.8889811,453405.7932,190194.7741,01056497049,마포구,,,,,,,,,,,,,,,453405.7932,190194.7741,,,,,,,,,,,,,,,,,
거부,일반음식점,한식, 토정로37길 46 지1-동 13호호 (도화동정우빌딩) ,37.54255774,126.9473744,449234.2398,195349.7568,027179387,마포구,,,,,,,,,,,,,,,449234.2398,195349.7568,,,,,,,,,,,,,,,,,
마포활어,일반음식점,일식, 삼개로5길 8 (도화동) ,37.53821519,126.9479658,448752.2914,195401.7506,027119292,마포구,,,,,,,,,,,,,,,448752.2914,195401.7506,,,,,,,,,,,,,,,,,
복성각,일반음식점,중국식, 마포대로 63-8 (도화동 삼창빌딩 B1층 222346479192호) ,37.54225881,126.9478136,449201.0433,195388.5521,027033700,마포구,,,,,,,,,,,,,,,449201.0433,195388.5521,,,,,,,,,,,,,,,,,
이태리식당라-스텔라,일반음식점,한식, 마포대로 58 (도화동) ,37.5406841,126.9483624,449026.262,195436.9464,027179441,마포구,,,,,,,,,,,,,,,449026.262,195436.9464,,,,,,,,,,,,,,,,,
베고니아,일반음식점,한식, 신촌로 66 (노고산동12층) ,37.55606551,126.9331185,450734.0792,194091.1075,023323227,마포구,,,,,,,,,,,,,,,450734.0792,194091.1075,,,,,,,,,,,,,,,,,
팔색삼겹살(홍대1호점),일반음식점,한식, 와우산로19길 5 (서교동 1층 지하1층) ,37.55112898,126.9228429,450186.9378,193182.8163,023366789,마포구,,,,,,,,,,,,,,,450186.9378,193182.8163,,,,,,,,,,,,,,,,,
(주)탑클라우드코퍼레이션 탑클라우드23,일반음식점,경양식, 백범로 192 (공덕동 에스오일빌딩 23층) ,37.54323351,126.9516195,449309.0318,195724.9119,0232172323,마포구,,,,,,,,,,,,,,,449309.0318,195724.9119,,,,,,,,,,,,,,,,,
이조캐터링서비스(주)효성점,일반음식점,분식, 마포대로 174 ,37.54965385,126.9557662,450021.3555,196091.668,027167858,마포구,,,,,,,,,,,,,,,450021.3555,196091.668,,,,,,,,,,,,,,,,,
피플한정식,일반음식점,한식, 월드컵로 45-1 2층 ,37.55340243,126.9116005,450440.1107,192189.7352,0231417750,마포구,,,,,,,,,,,,,,,450440.1107,192189.7352,,,,,,,,,,,,,,,,,
청원,일반음식점,복어취급, 월드컵로 43 (합정동1층) ,37.55316108,126.9117592,450413.3135,192203.7335,023233124,마포구,,,,,,,,,,,,,,,450413.3135,192203.7335,,,,,,,,,,,,,,,,,
양화정,일반음식점,한식, 월드컵로1길 17 1층 (합정동) ,37.54943472,126.9119944,449999.7578,192224.1311,023235777,마포구,,,,,,,,,,,,,,,449999.7578,192224.1311,,,,,,,,,,,,,,,,,
해강,일반음식점,일식, 토정로 318 (용강동) ,37.53943141,126.9437649,448887.4769,195030.595,027116181,마포구,,,,,,,,,,,,,,,448887.4769,195030.595,,,,,,,,,,,,,,,,,
마포솥뚜껑삼겹살,일반음식점,한식, 토정로 314 (용강동) ,37.53964756,126.9435746,448911.4743,195013.797,027164077,마포구,,,,,,,,,,,,,,,448911.4743,195013.797,,,,,,,,,,,,,,,,,
목우촌한우명가,일반음식점,한식, 토정로 312-1 (용강동) ,37.53978439,126.9433211,448926.6727,194991.3997,027178110,마포구,,,,,,,,,,,,,,,448926.6727,194991.3997,,,,,,,,,,,,,,,,,
서강껍데기,일반음식점,한식, 토정로 267 (용강동1층) ,37.54282812,126.9399784,449264.6365,194696.235,027115541,마포구,,,,,,,,,,,,,,,449264.6365,194696.235,,,,,,,,,,,,,,,,,
우림집,일반음식점,한식, 토정로37길 13 1층 (용강동) ,37.54067524,126.9447054,449025.4621,195113.785,027124650,마포구,,,,,,,,,,,,,,,449025.4621,195113.785,,,,,,,,,,,,,,,,,
장가네설렁탕,일반음식점,한식, 토정로37길 23 (용강동 1층) ,37.54139264,126.9451529,449105.0536,195153.3803,027159797,마포구,,,,,,,,,,,,,,,449105.0536,195153.3803,,,,,,,,,,,,,,,,,
마포왕순대,일반음식점,한식, 큰우물로 66 (용강동) ,37.54146479,126.9453067,449113.0527,195166.9787,0232751780,마포구,,,,,,,,,,,,,,,449113.0527,195166.9787,,,,,,,,,,,,,,,,,
맹씨네,일반음식점,한식, 토정로33길 5 1층 (용강동) ,37.54122557,126.9424555,449086.6556,194915.0088,027018611,마포구,,,,,,,,,,,,,,,449086.6556,194915.0088,,,,,,,,,,,,,,,,,
진어참치,일반음식점,일식, 연남로3길 34 (연남동(1층)) ,37.56074665,126.920764,451254.4235,193000.0382,023327412,마포구,,,,,,,,,,,,,,,451254.4235,193000.0382,,,,,,,,,,,,,,,,,
한양삼계탕,일반음식점,한식, 연남로 85 ,37.56627706,126.9182634,451868.3578,192779.6646,023229019,마포구,,,,,,,,,,,,,,,451868.3578,192779.6646,,,,,,,,,,,,,,,,,
횡성 우리마을,일반음식점,한식, 마포대로 204 (아현동마포SK허브블루 201호 202-12호) ,37.55202196,126.9565344,450284.1274,196159.6598,023630022,마포구,,,,,,,,,,,,,,,450284.1274,196159.6598,,,,,,,,,,,,,,,,,
송백,일반음식점,한식, 마포대로 196 (아현동지하2호 고려아카데미텔) ,37.55134788,126.9561817,450209.3354,196128.4636,023628388,마포구,,,,,,,,,,,,,,,450209.3354,196128.4636,,,,,,,,,,,,,,,,,
스시우미,일반음식점,일식, 백범로 28 서강빌딩1층 ,37.55206359,126.9369743,450289.7268,194431.4668,027110098,마포구,,,,,,,,,,,,,,,450289.7268,194431.4668,,,,,,,,,,,,,,,,,
엔팀,일반음식점,경양식, 홍익로 10 (서교동서교푸르지오상가 B-201~207) ,37.55376045,126.9236957,450478.9065,193258.4072,023388008,마포구,,,,,,,,,,,,,,,450478.9065,193258.4072,,,,,,,,,,,,,,,,,
라리에또,일반음식점,경양식, 잔다리로 19-4 (서교동(1층)) ,37.55049327,126.9207205,450116.5453,192995.2387,023239241,마포구,,,,,,,,,,,,,,,450116.5453,192995.2387,,,,,,,,,,,,,,,,,
김앤김대게,일반음식점,한식, 양화로 100 (서교동 3층) ,37.55270474,126.9186857,450362.119,192815.6602,023336659,마포구,,,,,,,,,,,,,,,450362.119,192815.6602,,,,,,,,,,,,,,,,,
유엔아이,일반음식점,한식, 양화로 104 (서교동.15(지하1층.1층)) ,37.5527808,126.9192424,450370.5181,192864.8543,023346317,마포구,,,,,,,,,,,,,,,450370.5181,192864.8543,,,,,,,,,,,,,,,,,
한국관,일반음식점,한식, 홍익로5길 13 (서교동 2층) ,37.5541555,126.9215767,450522.9018,193071.2296,023259292,마포구,,,,,,,,,,,,,,,450522.9018,193071.2296,,,,,,,,,,,,,,,,,
일복,일반음식점,한식, 홍익로5길 33 1층동 (서교동) ,37.55357111,126.9207671,450458.1088,192999.6382,023350168,마포구,,,,,,,,,,,,,,,450458.1088,192999.6382,,,,,,,,,,,,,,,,,
고향항아리손칼국수,일반음식점,한식, 양화로16길 19 ,37.55322149,126.9207131,450419.3129,192994.8388,023241412,마포구,,,,,,,,,,,,,,,450419.3129,192994.8388,,,,,,,,,,,,,,,,,
놀부부대찌개,일반음식점,한식, 홍익로 29 (서교동2층) ,37.55463857,126.921789,450576.4961,193090.0274,0231417766,마포구,,,,,,,,,,,,,,,450576.4961,193090.0274,,,,,,,,,,,,,,,,,
백년백세,일반음식점,한식, 양화로 118 1층동 (서교동) ,37.55382664,126.9202326,450486.5057,192952.4439,023253399,마포구,,,,,,,,,,,,,,,450486.5057,192952.4439,,,,,,,,,,,,,,,,,
전주이맛콩나물국밥,일반음식점,한식, 월드컵북로1길 26-18 (서교동) ,37.55524599,126.9193167,450644.0888,192871.6535,023361215,마포구,,,,,,,,,,,,,,,450644.0888,192871.6535,,,,,,,,,,,,,,,,,
일가무교동낙지망원역점,일반음식점,한식, 월드컵로20길 5 (서교동1층) ,37.55761009,126.9092369,450907.2607,191981.3601,023230349,마포구,,,,,,,,,,,,,,,450907.2607,191981.3601,,,,,,,,,,,,,,,,,
참숯꺼먹돼지,일반음식점,한식, 매봉산로2길 24 1층 (상암동) ,37.57812652,126.8949433,453185.4168,190721.1111,023071889,마포구,,,,,,,,,,,,,,,453185.4168,190721.1111,,,,,,,,,,,,,,,,,
청진생대구탕,일반음식점,한식, 성암로 229-1 (상암동1층) ,37.57918586,126.8946927,453303.0042,190699.1137,023755189,마포구,,,,,,,,,,,,,,,453303.0042,190699.1137,,,,,,,,,,,,,,,,,
하노이의 아침,일반음식점,한식, 월드컵북로 396 (상암동누리꿈스퀘어 2층 R204호) ,37.57944137,126.8903225,453331.8011,190313.1599,023765320,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
부지깽이,일반음식점,일식, 독막로 100 (상수동 101102107108호) ,37.54735683,126.9247569,449768.1826,193351.596,023248595,마포구,,,,,,,,,,,,,,,449768.1826,193351.596,,,,,,,,,,,,,,,,,
일산비빔국수,일반음식점,한식, 망원로 96-1 (망원동 1층) ,37.55773852,126.9075481,450921.6591,191832.178,07086374945,마포구,,,,,,,,,,,,,,,450921.6591,191832.178,,,,,,,,,,,,,,,,,
사랑방화로구이,일반음식점,한식, 방울내로 83 (망원동 1층) ,37.56056511,126.9043484,451235.6255,191549.8118,023337755,마포구,,,,,,,,,,,,,,,451235.6255,191549.8118,,,,,,,,,,,,,,,,,
원할머니보쌈홍대역점,일반음식점,한식, 어울마당로 135 (동교동2층) ,37.55634881,126.9247796,450766.0758,193354.3957,023385356,마포구,,,,,,,,,,,,,,,450766.0758,193354.3957,,,,,,,,,,,,,,,,,
나루터,일반음식점,한식, 마포대로4길 32-4 (도화동) ,37.53816044,126.9464316,448746.292,195266.1668,027016233,마포구,,,,,,,,,,,,,,,448746.292,195266.1668,,,,,,,,,,,,,,,,,
마포나루(1호점),일반음식점,한식, 마포대로 68 (도화동마포아크로타워 지하0102호) ,37.54133308,126.9489594,449098.2543,195489.74,027115959,마포구,,,,,,,,,,,,,,,449098.2543,195489.74,,,,,,,,,,,,,,,,,
솔밭삼겹살,일반음식점,한식, 도화길 6-3 1층 (도화동) ,37.53958065,126.946942,448903.8751,195311.3614,027016385,마포구,,,,,,,,,,,,,,,448903.8751,195311.3614,,,,,,,,,,,,,,,,,
명동옛날보리밥쌈밥,일반음식점,한식, 도화4길 5 (도화동) ,37.54144904,126.9504393,449111.053,195620.5244,027132695,마포구,,,,,,,,,,,,,,,449111.053,195620.5244,,,,,,,,,,,,,,,,,
목포회집,일반음식점,일식, 도화길 29-1 1층 (도화동) ,37.54096199,126.9492312,449057.0587,195513.7372,027140059,마포구,,,,,,,,,,,,,,,449057.0587,195513.7372,,,,,,,,,,,,,,,,,
옛날소금구이,일반음식점,한식, 신촌로14길 20 (노고산동1층 2층) ,37.55511072,126.9335947,450628.0906,194133.1025,023223820,마포구,,,,,,,,,,,,,,,450628.0906,194133.1025,,,,,,,,,,,,,,,,,
사랑채,일반음식점,한식, 신촌로12가길 36 (노고산동) ,37.55528783,126.9345226,450647.6885,194215.0927,023364479,마포구,,,,,,,,,,,,,,,450647.6885,194215.0927,,,,,,,,,,,,,,,,,
돈방석,일반음식점,한식, 신촌로20길 19 (노고산동1층) ,37.55447909,126.9385341,450557.6981,194569.4502,027196252,마포구,,,,,,,,,,,,,,,450557.6981,194569.4502,,,,,,,,,,,,,,,,,
서강고기촌,일반음식점,한식, 백범로1길 8-8 (노고산동 1층) ,37.55406053,126.9375883,450511.3031,194485.8602,027111504,마포구,,,,,,,,,,,,,,,450511.3031,194485.8602,,,,,,,,,,,,,,,,,
홍명,일반음식점,중국식, 백범로1길 84 (노고산동 1층) ,37.55587158,126.9411767,450712.0816,194803.0223,0260145825,마포구,,,,,,,,,,,,,,,450712.0816,194803.0223,,,,,,,,,,,,,,,,,
김앤김대게공덕점,일반음식점,한식, 마포대로 109 (공덕동 롯데캐슬 지하2층 201호) ,37.5451181,126.950885,449518.2094,195660.1196,027183353,마포구,,,,,,,,,,,,,,,449518.2094,195660.1196,,,,,,,,,,,,,,,,,
마포양지설렁탕,일반음식점,한식, 백범로36길 2 (공덕동1층) ,37.54418408,126.9495187,449414.6205,195539.3341,027168602,마포구,,,,,,,,,,,,,,,449414.6205,195539.3341,,,,,,,,,,,,,,,,,
무공해숯불갈비,일반음식점,한식, 만리재로1길 8 (공덕동) ,37.54492785,126.9527681,449497.0117,195826.4997,027164296,마포구,,,,,,,,,,,,,,,449497.0117,195826.4997,,,,,,,,,,,,,,,,,
참복집,일반음식점,일식, 만리재로1길 14 (공덕동) ,37.54529915,126.9529942,449538.2072,195846.4973,027151198,마포구,,,,,,,,,,,,,,,449538.2072,195846.4973,,,,,,,,,,,,,,,,,
참나무집,일반음식점,한식, 마포대로12길 35 (공덕동지상1층지하1층) ,37.54724962,126.954808,449754.5841,196006.8781,027132693,마포구,,,,,,,,,,,,,,,449754.5841,196006.8781,,,,,,,,,,,,,,,,,
용가,일반음식점,중국식, 마포대로11길 7-6 (공덕동1~2층 232-16 1층) ,37.54859696,126.9533723,449904.1681,195880.0933,027021555,마포구,,,,,,,,,,,,,,,449904.1681,195880.0933,,,,,,,,,,,,,,,,,
골목집,일반음식점,한식, 마포대로14길 14-9 (공덕동) ,37.54800338,126.9561972,449838.1751,196129.6634,027177712,마포구,,,,,,,,,,,,,,,449838.1751,196129.6634,,,,,,,,,,,,,,,,,
홍천참숯화로구이,일반음식점,한식, 마포대로 188 (공덕동) ,37.55075666,126.9557203,450143.7424,196087.6685,027117474,마포구,,,,,,,,,,,,,,,450143.7424,196087.6685,,,,,,,,,,,,,,,,,
청운복집,일반음식점,일식, 마포대로14가길 14 (공덕동) ,37.54975856,126.9562912,450032.9543,196138.0624,027159013,마포구,,,,,,,,,,,,,,,450032.9543,196138.0624,,,,,,,,,,,,,,,,,
안동국시,일반음식점,한식, 마포대로14가길 18-7 (공덕동) ,37.55015879,126.9567799,450077.3495,196181.2572,0232726465,마포구,,,,,,,,,,,,,,,450077.3495,196181.2572,,,,,,,,,,,,,,,,,
비진도,일반음식점,한식, 마포대로12길 53-1 (공덕동) ,37.54644585,126.9546003,449665.3936,195988.4803,027016694,마포구,,,,,,,,,,,,,,,449665.3936,195988.4803,,,,,,,,,,,,,,,,,
정감어린,일반음식점,한식, 후암로 4 (후암동(지상234층)) ,37.54625444,126.9786898,449643.396,198117.0255,027544389,용산구,,,,,,,,,,,,,,,449643.396,198117.0255,,,,,,,,,,,,,,,,,
동천홍,일반음식점,중국식, 두텁바위로 69 (후암동) ,37.54626907,126.9799029,449644.9958,198224.2126,027797781,용산구,,,,,,,,,,,,,,,449644.9958,198224.2126,,,,,,,,,,,,,,,,,
늘푸른가든,일반음식점,한식, 이태원로 227 (한남동(지상12층)) ,37.53563537,126.998855,448464.7222,199898.8121,027922077,용산구,,,,,,,,,,,,,,,448464.7222,199898.8121,,,,,,,,,,,,,,,,,
마구로센,일반음식점,일식, 대사관로31길 24 (한남동(지상1층)) ,37.53433778,127.0060463,448320.7376,200534.336,027921110,용산구,,,,,,,,,,,,,,,448320.7376,200534.336,,,,,,,,,,,,,,,,,
타브가,일반음식점,한식, 대사관로31길 7-3 (한남동(지상23층)) ,37.53362782,127.0055031,448241.946,200486.3418,027937040,용산구,,,,,,,,,,,,,,,448241.946,200486.3418,,,,,,,,,,,,,,,,,
한라산도야지,일반음식점,한식, 녹사평대로26길 38 (이태원동(지상2층)) ,37.53147608,126.9919311,448003.1716,199286.8854,027499021,용산구,,,,,,,,,,,,,,,448003.1716,199286.8854,,,,,,,,,,,,,,,,,
중국관,일반음식점,중국식, 녹사평대로26길 16 (이태원동(지상2층)) ,37.53051018,126.9915148,447895.983,199250.0898,027933330,용산구,,,,,,,,,,,,,,,447895.983,199250.0898,,,,,,,,,,,,,,,,,
생생돈까스,일반음식점,기타(일반음식점), 녹사평대로26길 24 (이태원동(지상2층)) ,37.53094627,126.9916867,447944.3779,199265.288,027982256,용산구,,,,,,,,,,,,,,,447944.3779,199265.288,,,,,,,,,,,,,,,,,
명가,일반음식점,한식, 녹사평대로26길 24 (이태원동 36-23 지상1층) ,37.53094627,126.9916867,447944.3779,199265.288,027953333,용산구,,,,,,,,,,,,,,,447944.3779,199265.288,,,,,,,,,,,,,,,,,
소야돼지야이태원점,일반음식점,한식, 녹사평대로 134 (이태원동(지상1층)) ,37.53072639,126.9911211,447919.9805,199215.294,027976266,용산구,,,,,,,,,,,,,,,447919.9805,199215.294,,,,,,,,,,,,,,,,,
마오,일반음식점,중국식, 회나무로 57 (이태원동(지상4층)) ,37.54033478,126.9929213,448986.2663,199374.4749,027938845,용산구,,,,,,,,,,,,,,,448986.2663,199374.4749,,,,,,,,,,,,,,,,,
한일회관,일반음식점,한식, 녹사평대로26길  80-2 (청화상가 1층) ,37.53128158,126.9938589,447981.5739,199457.265,027303700,용산구,,,,,,,,,,,,,,,447981.5739,199457.265,,,,,,,,,,,,,,,,,
레만호,일반음식점,중국식, 이태원로27길 101 (이태원동(지하1층)) ,37.53770396,126.9949129,448694.2976,199550.4538,027984656,용산구,,,,,,,,,,,,,,,448694.2976,199550.4538,,,,,,,,,,,,,,,,,
두바이(DUBAI),일반음식점,경양식, 이태원로 192 (이태원동(지상2층)) ,37.53436667,126.9953703,448323.9372,199590.849,027989277,용산구,,,,,,,,,,,,,,,448323.9372,199590.849,,,,,,,,,,,,,,,,,
더후라이팬,일반음식점,한식, 이태원로 197 (이태원동(지상1층)) ,37.53483521,126.9959178,448375.9317,199639.2432,027945598,용산구,,,,,,,,,,,,,,,448375.9317,199639.2432,,,,,,,,,,,,,,,,,
한국아미고스(주),일반음식점,경양식, 이태원로27가길 37 3층 (이태원동) ,37.53487473,126.9930983,448380.3312,199390.073,027959711,용산구,,,,,,,,,,,,,,,448380.3312,199390.073,,,,,,,,,,,,,,,,,
(주)커피빈코리아 이태원점,일반음식점,경양식, 이태원로 189 (이태원동 123-23 외4필지 123-33호) ,37.5348568,126.9949131,448378.3314,199550.4538,0237851536,용산구,,,,,,,,,,,,,,,448378.3314,199550.4538,,,,,,,,,,,,,,,,,
스파이스테이블,일반음식점,경양식, 이태원로27길 7 (이태원동(지상23층)) ,37.53499016,126.9951937,448393.1298,199575.2509,027960509,용산구,,,,,,,,,,,,,,,448393.1298,199575.2509,,,,,,,,,,,,,,,,,
네이키드그릴,일반음식점,경양식, 이태원로 173-7 (이태원동(지하1층)) ,37.53487473,126.993225,448380.3312,199401.2717,027944225,용산구,,,,,,,,,,,,,,,448380.3312,199401.2717,,,,,,,,,,,,,,,,,
파타야,일반음식점,한식, 이태원로27가길 52 (이태원동(지하.지상1층)) ,37.53508732,126.9923968,448403.9287,199328.0805,027934888,용산구,,,,,,,,,,,,,,,448403.9287,199328.0805,,,,,,,,,,,,,,,,,
나인티모,일반음식점,경양식, 이태원로27가길 18 (이태원동(지하1층)) ,37.5351559,126.9942705,448411.5278,199493.6606,027904285,용산구,,,,,,,,,,,,,,,448411.5278,199493.6606,,,,,,,,,,,,,,,,,
이태원가든,일반음식점,한식, 이태원로27가길  16 ((12층)) ,37.53516312,126.9944198,448412.3278,199506.859,027971474,용산구,,,,,,,,,,,,,,,448412.3278,199506.859,,,,,,,,,,,,,,,,,
이촌동 면옥,일반음식점,경양식, 이촌로54길 17 (이촌동(지상1.2층)) ,37.52058779,126.967566,446795.3008,197133.1433,027967775,용산구,,,,,,,,,,,,,,,446795.3008,197133.1433,,,,,,,,,,,,,,,,,
신라갈비찜,일반음식점,한식, 원효로 69 (원효로4가(지상1층)) ,37.53301253,126.9515492,448174.7532,195718.1127,027191290,용산구,,,,,,,,,,,,,,,448174.7532,195718.1127,,,,,,,,,,,,,,,,,
강원정 삼계탕,일반음식점,한식, 원효로89길 13-10 (원효로1가(지상1층)) ,37.54047837,126.9678245,449002.6646,197156.7404,027199978,용산구,,,,,,,,,,,,,,,449002.6646,197156.7404,,,,,,,,,,,,,,,,,
