업소 명	자치구 명	업종 명	업태 명	식품인증구분	식품인증 구분명	지도 Y좌표	지도 X좌표	전화번호	도로명상세주소	도로명주소코드	도로명주소	업소인증메뉴														
롯데쇼핑(주)롯데슈퍼여의점	영등포구	기타식품판매업	기타식품판매업	10	안심마트	37.5221443	126.9324837	02-782-4581	79 (여의도동)	1.15603E+15	서울특별시 영등포구 국제금융로															
파리바게뜨	동대문구	제과점영업		9	트랜스지방 안심제과점	37.57398568	127.057855	02-2215-8061	102 (답십리동(전농로102))	1.12303E+15	서울특별시 동대문구 전농로															
파리바게뜨(창동한신)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64626813	127.0359604	02-999-8203	43 상가동 (창동)	1.13204E+15	서울특별시 도봉구 도봉로110길															
파리바게뜨(창동녹천점)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64577872	127.0531335	02-906-9392	398 (창동주공17단지 상가동 109118119호)	1.13203E+15	서울특별시 도봉구 덕릉로															
우리할인마트	영등포구	기타식품판매업		10	안심마트	37.5257613	126.887944	011-796-3115	43 (양평동3가우림이비지센터 103호)	1.15603E+15	서울특별시 영등포구 양산로															
샹도르과자점	도봉구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.65194239	127.0510029	02-996-5931	384 (창동)	1.13203E+15	서울특별시 도봉구 노해로															
파리바게트(창동현대점)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.65931609	127.0416514	02-907-8289	7 (창동 한독패밀리타운)	1.13204E+15	서울특별시 도봉구 도봉로136길															
파리바게뜨 창동 서부점	도봉구	제과점영업		9	트랜스지방 안심제과점	37.65309038	127.046294	02-902-1188	79 (창동)	1.13204E+15	서울특별시 도봉구 노해로63길															
불란서제과	도봉구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.63409595	127.0411071	02-904-1760	31 (창동)	1.13204E+15	서울특별시 도봉구 우이천로4길															
뚜레쥬르	도봉구	제과점영업		9	트랜스지방 안심제과점	37.63921091	127.0382411	02-993-6586	239 (창동)	1.13203E+15	서울특별시 도봉구 덕릉로															
벧엘제과	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64684808	127.0368989	02-902-1854	40 (창동)	1.13204E+15	서울특별시 도봉구 도봉로112길															
홈플러스 익스프레스 신길점	영등포구	기타식품판매업		10	안심마트	37.49736126	126.9131548	02-846-8545	65 (신길동)	1.15603E+15	서울특별시 영등포구 여의대방로															
파리바게트	도봉구	제과점영업		9	트랜스지방 안심제과점	37.63995289	127.0395558	02-905-8033	252-1 지상12층 (창동)	1.13203E+15	서울특별시 도봉구 덕릉로															
파리바게뜨(쌍문초교)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64983863	127.0260582	02-932-6004	26 1층 (쌍문동)	1.13204E+15	서울특별시 도봉구 노해로41길															
뚜레쥬르(쌍문한일점)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64677708	127.0332547	02-6053-1722	457 (쌍문동)	1.13203E+15	서울특별시 도봉구 도봉로															
파리바게뜨 쌍문사거리점	도봉구	제과점영업		9	트랜스지방 안심제과점	37.65161633	127.0360899	02-902-8204	517 (쌍문동)	1.13203E+15	서울특별시 도봉구 도봉로															
홈플러스(슈퍼) 신길3점	영등포구	기타식품판매업		10	안심마트	37.50613439	126.9096069	02-835-8546	12 (신길동)	1.15604E+15	서울특별시 영등포구 가마산로69가길															
함스브로트	도봉구	제과점영업		9	트랜스지방 안심제과점	37.64893907	127.0345339	02-996-4488	483 (쌍문동)	1.13203E+15	서울특별시 도봉구 도봉로															
(주)사러가	영등포구	기타식품판매업		10	안심마트	37.50645202	126.9102308	02-832-0058	17 (신길동)	1.15604E+15	서울특별시 영등포구 가마산로69가길															
파리바게뜨쌍문신원점	도봉구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.65821523	127.0357576	02-992-8204	190 (쌍문동신원프라자 106107105155호)	1.13203E+15	서울특별시 도봉구 해등로															
파리바게뜨	도봉구	제과점영업		9	트랜스지방 안심제과점	37.65627119	127.0280324	02-3491-7343	67 상가B동 104105106호 (방학동 청구아파트)	1.13203E+15	서울특별시 도봉구 시루봉로															
정항모과자점	도봉구	제과점영업		9	트랜스지방 안심제과점	37.66534379	127.0357429	02-3493-9878	8 (방학동)	1.13204E+15	서울특별시 도봉구 도당로13길															
(주)지에스리테일 GS수퍼 목동12점	양천구	기타식품판매업	기타식품판매업	10	안심마트	37.51209425	126.8602892	02-2649-9466	50 (신정동목동12단지 B상가 101호)	1.14703E+15	서울특별시 양천구 목동동로															
파리바게뜨(방학중앙점)	도봉구	제과점영업		9	트랜스지방 안심제과점	37.66598661	127.0426389	02-3494-0810	689 (방학동)	1.13203E+15	서울특별시 도봉구 도봉로															
서울뉴욕당제과	도봉구	제과점영업		9	트랜스지방 안심제과점	37.66985408	127.0413353	02-3492-4267	39 (방학동)	1.13204E+15	서울특별시 도봉구 도봉로153길															
파리바게뜨도봉1동점	도봉구	제과점영업		9	트랜스지방 안심제과점	37.67293452	127.0438625	02-956-8231	767 (도봉동 외 1필지)	1.13203E+15	서울특별시 도봉구 도봉로															
파리바게뜨도봉점	도봉구	제과점영업		9	트랜스지방 안심제과점	37.68402666	127.0457192	02-954-2179	891 (도봉동12층)	1.13203E+15	서울특별시 도봉구 도봉로															
빵굽는쉐프	노원구	제과점영업		9	트랜스지방 안심제과점	37.63815955	127.0680336	02-975-1328	351 (하계동 유레스세이브춘지하1층)	1.13503E+15	서울특별시 노원구 공릉로															
(주)지에스리테일신정점	양천구	기타식품판매업		10	안심마트	37.50828975	126.8645354	02-2647-1644	2 (신정동세양청마루 지하1층)	1.14704E+15	서울특별시 양천구 목동남로4길															
파리바게트 하계미성점	노원구	제과점영업		9	트랜스지방 안심제과점	37.63352677	127.0709568	02-971-8220	18 (하계동 삼성시티빌105 . 6호)	1.13504E+15	서울특별시 노원구 공릉로59길															
파리바게뜨 하계벽산점	노원구	제과점영업		9	트랜스지방 안심제과점	37.63661903	127.0645381	02-979-3838	229 (하계동 271-3벽산상가1층106.107.109-1호)	1.13503E+15	서울특별시 노원구 섬밭로															
뚜레쥬르중계브라운	노원구	제과점영업		9	트랜스지방 안심제과점	37.63987713	127.0642826	02-949-8887	29 (중계동브라운스톤 185186호)	1.13504E+15	서울특별시 노원구 동일로203가길															
뚜레쥬르(상계역점)	노원구	제과점영업		9	트랜스지방 안심제과점	37.65811067	127.0744254	02-952-1410	3 (중계동)	1.13504E+15	서울특별시 노원구 한글비석로15길															
(주)지에스리테일 GS수퍼 목동12점	양천구	기타식품판매업		10	안심마트	37.51209425	126.8602892	02-2649-9466	50 (신정동목동12단지 B상가 101호)	1.14703E+15	서울특별시 양천구 목동동로															
파리바게뜨	노원구	제과점영업		9	트랜스지방 안심제과점	37.61634736	127.0635737	02-942-0010	14 (월계동)	1.13504E+15	서울특별시 노원구 석계로7길															
파리바게뜨광운대역점	노원구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.62291502	127.0611733	172873973	95 (월계동 지상1층 7·8·10호)	1.13503E+15	서울특별시 노원구 석계로															
파리바게뜨	노원구	제과점영업		9	트랜스지방 안심제과점	37.62684097	127.0509722	02-936-8240	28 (월계동1층2-42-52-7호)	1.13504E+15	서울특별시 노원구 월계로45길															
경서농협하나로마트목동점	양천구	기타식품판매업		10	안심마트	37.51500722	126.8580441	02-2645-6503	400 (신정동목동아파트 10단지 B상가)	1.14703E+15	서울특별시 양천구 목동서로															
민부곤과자점	노원구	제과점영업		9	트랜스지방 안심제과점	37.6648229	127.0654421	02-931-0008	474 157호 (상계동보람상가)	1.13503E+15	서울특별시 노원구 한글비석로															
(주)지에스리테일목동7점	양천구	기타식품판매업		10	안심마트	37.52924998	126.867095	02-2648-8026	212 상가비동 102호 (목동 목동신시가지아파트)	1.14703E+15	서울특별시 양천구 목동로															
파리바게뜨	노원구	제과점영업		9	트랜스지방 안심제과점	37.67097925	127.056842	02-930-0609	1596 (상계동지상1층)	1.13503E+15	서울특별시 노원구 동일로															
파리바게뜨 노원중앙점	노원구	제과점영업		9	트랜스지방 안심제과점	37.65453861	127.0630351	02-938-0089	494 (상계동101-103)	1.13503E+15	서울특별시 노원구 노해로															
(주)에브리데이리테일 목동점	양천구	기타식품판매업	기타식품판매업	10	안심마트	37.53151752	126.870906	02-2646-4331	130 관리동 105호 (목동 목동신시가지아파트4단지)	1.14703E+15	서울특별시 양천구 목동서로															
파리바게뜨	노원구	제과점영업		9	트랜스지방 안심제과점	37.6614059	127.0595457	02-932-7225	536 (상계동 670-2 9단지(아)상가106호107호)	1.13503E+15	서울특별시 노원구 노원로															
롯데쇼핑(주)롯데슈퍼잠실3동점	송파구	기타식품판매업	기타식품판매업	10	안심마트	37.5107002	127.0862137	02-2290-5735	61 지하1층 126~134157~160호 (잠실동 트리지움상가 )	1.17103E+15	서울특별시 송파구 석촌호수로															
파리바게트	노원구	제과점영업		9	트랜스지방 안심제과점	37.6663914	127.0569746	02-932-9311	1545 101102304호 (상계동 651-5 현대골드시티 101102304호)	1.13503E+15	서울특별시 노원구 동일로															
파리바게뜨(상계보람점)	노원구	제과점영업		9	트랜스지방 안심제과점	37.66421689	127.0664389	02-936-0936	463 (상계동 456-16(1층104.105호)202호)	1.13503E+15	서울특별시 노원구 한글비석로															
(주)지에스리테일잠실점	송파구	기타식품판매업		10	안심마트	37.51248599	127.0933235	02-423-3774	203 7호동 (잠실동종합상가)	1.17103E+15	서울특별시 송파구 올림픽로															
파리바게뜨 수락산역점	노원구	제과점영업		9	트랜스지방 안심제과점	37.67818437	127.0549703	02-936-8240	1677 (상계동)	1.13503E+15	서울특별시 노원구 동일로															
파리바게뜨 당고개점	노원구	제과점영업		9	트랜스지방 안심제과점	37.66650933	127.0776663	02-930-0609	4 (상계동)	1.13504E+15	서울특별시 노원구 덕릉로113길															
뚜레쥬르(공릉)	노원구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.62741796	127.0769006	02-978-1317	77 (공릉동 동신@상가 101호 106호)	1.13504E+15	서울특별시 노원구 동일로192길															
뚜레쥬르공릉2동점	노원구	제과점영업		9	트랜스지방 안심제과점	37.62310543	127.080222	02-803-6021	14 (공릉동지상1층)	1.13504E+15	서울특별시 노원구 공릉로38길															
롯데쇼핑(주)롯데슈퍼잠실점	송파구	기타식품판매업	기타식품판매업	10	안심마트	37.51442618	127.1006103	02-2203-5601	269 지하1층 (신천동 잠실롯데캐슬내 상가)	1.17103E+15	서울특별시 송파구 올림픽로															
파리바게뜨 공릉화랑	노원구	제과점영업	제과점영업	9	트랜스지방 안심제과점	37.62878257	127.0889917	02-977-8204	621 103.104호호 (공릉동 밀레니엄타워 제1층)	1.13503E+15	서울특별시 노원구 화랑로															
(주)지에스리테일 잠실 파크리오점	송파구	기타식품판매업		10	안심마트	37.52136011	127.1049725	02-2135-3211	435 (신천동파크리오상가B동)	1.17103E+15	서울특별시 송파구 올림픽로															
뚜르몽드과자점	노원구	제과점영업		9	트랜스지방 안심제과점	37.62878257	127.0889917	02-864-8673	621 106호 (공릉동 우방상가)	1.13503E+15	서울특별시 노원구 화랑로															
파리바게뜨(화랑대역점)	노원구	제과점영업		9	트랜스지방 안심제과점	37.62101676	127.0830878	02-948-0960	74 (공릉동 240-236 1층)	1.13504E+15	서울특별시 노원구 노원로1길															
롯데쇼핑(주)롯데슈퍼 성내점	송파구	기타식품판매업	기타식품판매업	10	안심마트	37.52136011	127.1049725	02-2290-5738	435 지하1층 103~106호 (신천동 파크리오상가 A동 )	1.17103E+15	서울특별시 송파구 올림픽로															
빵굼터 착한빵집	금천구	제과점영업		9	트랜스지방 안심제과점	37.44227365	126.9040607	02-802-0170	92 지상1층 (시흥동)	1.15452E+15	서울특별시 금천구 시흥대로															
파리바게뜨시흥5동	금천구	제과점영업		9	트랜스지방 안심제과점	37.44881923	126.9048118	02-6082-7432	16 (시흥동지상1층)	1.15453E+15	서울특별시 금천구 독산로															
